Date,Sector,Sector_Log_Return
2023-10-06,Communication Services,0.041011952902527335
2023-10-06,Consumer Cyclical,0.025142799724682006
2023-10-06,Consumer Defensive,-0.004980464181544497
2023-10-06,Energy,0.009884784321374926
2023-10-06,Financial Services,0.02898253247455221
2023-10-06,Healthcare,0.029993846178201698
2023-10-06,Industrials,0.030463090851848323
2023-10-06,Real Estate,0.03712180461532059
2023-10-06,Technology,0.03986804411659487
2023-10-06,Utilities,0.0249899828879031
2023-10-13,Basic Materials,0.004023856492139657
2023-10-13,Communication Services,0.005145400716187314
2023-10-13,Consumer Cyclical,-0.004300768488245748
2023-10-13,Consumer Defensive,0.006064468726944634
2023-10-13,Energy,0.027339896104119688
2023-10-13,Financial Services,0.012226502767637145
2023-10-13,Healthcare,-0.0034341384902171093
2023-10-13,Industrials,0.0005174725145555808
2023-10-13,Real Estate,0.014754309494221218
2023-10-13,Technology,-0.0017469893734974049
2023-10-13,Utilities,0.01952360272690231
2023-10-20,Basic Materials,-0.04723250923072121
2023-10-20,Communication Services,-0.0003834512217659159
2023-10-20,Consumer Cyclical,-0.052278128175515484
2023-10-20,Consumer Defensive,-0.001881564656134263
2023-10-20,Energy,-0.03890419869479119
2023-10-20,Financial Services,-0.0496400622016395
2023-10-20,Healthcare,-0.023096188397320323
2023-10-20,Industrials,-0.03626601461873081
2023-10-20,Real Estate,-0.04701037489189976
2023-10-20,Technology,-0.024237667715973903
2023-10-20,Utilities,-0.011461186836125625
2023-10-27,Basic Materials,0.0004194446728990938
2023-10-27,Communication Services,-0.060906749470043695
2023-10-27,Consumer Cyclical,-0.007636719355390308
2023-10-27,Consumer Defensive,0.0028065953029557684
2023-10-27,Energy,-0.02195806761424297
2023-10-27,Financial Services,0.0049609463967875515
2023-10-27,Healthcare,-0.026507774290032895
2023-10-27,Industrials,-0.004753675058608209
2023-10-27,Real Estate,0.0055926749792951525
2023-10-27,Technology,-0.02188025419551877
2023-10-27,Utilities,0.008671857770632162
2023-11-03,Basic Materials,0.014330581537212998
2023-11-03,Communication Services,0.05137560016782903
2023-11-03,Consumer Cyclical,0.06584743070400458
2023-11-03,Consumer Defensive,0.01750384469497561
2023-11-03,Energy,-0.01316913361324541
2023-11-03,Financial Services,0.04556947404445037
2023-11-03,Healthcare,0.033605525459508595
2023-11-03,Industrials,0.03172715524694782
2023-11-03,Real Estate,0.03707963920913443
2023-11-03,Technology,0.0760661553927012
2023-11-03,Utilities,0.030799887648982113
2023-11-10,Basic Materials,0.0234430531975931
2023-11-10,Communication Services,0.024621275741018658
2023-11-10,Consumer Cyclical,0.03088814721612757
2023-11-10,Consumer Defensive,0.010628027274970735
2023-11-10,Energy,0.007048339502304316
2023-11-10,Financial Services,0.02783713806533073
2023-11-10,Healthcare,-0.0032326380525176026
2023-11-10,Industrials,0.03385982465447111
2023-11-10,Real Estate,0.04077818085803835
2023-11-10,Technology,0.05015703036361711
2023-11-10,Utilities,0.010219020176112405
2023-11-17,Basic Materials,0.023232558203703648
2023-11-17,Communication Services,0.021175157563998213
2023-11-17,Consumer Cyclical,0.006406936809463739
2023-11-17,Consumer Defensive,-0.004858408005106514
2023-11-17,Energy,-0.0025660427011999745
2023-11-17,Financial Services,0.019470002884531167
2023-11-17,Healthcare,0.01623529177295634
2023-11-17,Industrials,0.009433586965770235
2023-11-17,Real Estate,0.0070621211870174555
2023-11-17,Technology,0.011076631692241925
2023-11-17,Utilities,0.005036280866912449
2023-11-24,Basic Materials,0.010142926809900322
2023-11-24,Communication Services,0.0014917728957140023
2023-11-24,Consumer Cyclical,0.011477499397022918
2023-11-24,Consumer Defensive,0.01389390285697788
2023-11-24,Energy,0.004306692872649847
2023-11-24,Financial Services,0.004155107682219372
2023-11-24,Healthcare,0.0003769537598285809
2023-11-24,Industrials,-0.0006474952356174883
2023-11-24,Real Estate,0.013313378755006882
2023-11-24,Technology,-0.005447713898605384
2023-11-24,Utilities,0.013269561150106496
2023-12-01,Basic Materials,-0.003216225571133207
2023-12-01,Communication Services,-0.03468077746583943
2023-12-01,Consumer Cyclical,0.011475234628786473
2023-12-01,Consumer Defensive,-0.0028278572591352177
2023-12-01,Energy,-0.013966078287186594
2023-12-01,Financial Services,0.025084159117251335
2023-12-01,Healthcare,0.017205472690538636
2023-12-01,Industrials,0.02243605531842984
2023-12-01,Real Estate,0.03668178599046437
2023-12-01,Technology,-0.0034486330724082886
2023-12-01,Utilities,-0.0010755442359522724
2023-12-08,Basic Materials,0.016689273639544755
2023-12-08,Communication Services,0.018277046643847578
2023-12-08,Consumer Cyclical,0.02278481577057406
2023-12-08,Consumer Defensive,0.006313471299853305
2023-12-08,Energy,-0.025940297968519203
2023-12-08,Financial Services,0.02001343208662849
2023-12-08,Healthcare,0.014088386434665678
2023-12-08,Industrials,0.020816151993956946
2023-12-08,Real Estate,-0.0012199780581881123
2023-12-08,Technology,0.03166932472997066
2023-12-08,Utilities,0.006641678418197254
2023-12-15,Basic Materials,0.04742642646245089
2023-12-15,Communication Services,0.03471953262260045
2023-12-15,Consumer Cyclical,0.042065104746781545
2023-12-15,Consumer Defensive,0.017951663709293773
2023-12-15,Energy,0.05483401667707338
2023-12-15,Financial Services,0.03802908557223859
2023-12-15,Healthcare,0.013420981465331225
2023-12-15,Industrials,0.032236186652226745
2023-12-15,Real Estate,0.05251512582754819
2023-12-15,Technology,0.027766123760803972
2023-12-15,Utilities,0.012650189259812294
2023-12-22,Basic Materials,0.008695254533919327
2023-12-22,Communication Services,0.014689158604630626
2023-12-22,Consumer Cyclical,-0.004084816228531079
2023-12-22,Consumer Defensive,-0.0025390553427783484
2023-12-22,Energy,0.009392389055132514
2023-12-22,Financial Services,-0.00031843557699079547
2023-12-22,Healthcare,0.005392132938883249
2023-12-22,Industrials,0.008455558771673243
2023-12-22,Real Estate,0.009201785078223109
2023-12-22,Technology,0.0006830031114412848
2023-12-22,Utilities,-0.008866938829311149
2023-12-29,Basic Materials,-0.01096566461666313
2023-12-29,Communication Services,-0.015726947647749873
2023-12-29,Consumer Cyclical,-0.015508846381918398
2023-12-29,Consumer Defensive,0.016981186071165128
2023-12-29,Energy,-0.011211365866985049
2023-12-29,Financial Services,0.006869467076374086
2023-12-29,Healthcare,0.023450932480156807
2023-12-29,Industrials,-0.006231070292976974
2023-12-29,Real Estate,0.005905661948640343
2023-12-29,Technology,-0.0270940654762352
2023-12-29,Utilities,0.019864360687940313
2024-01-05,Basic Materials,-0.02120613203234431
2024-01-05,Communication Services,0.016715721888493736
2024-01-05,Consumer Cyclical,-0.011705325773160554
2024-01-05,Consumer Defensive,0.0023776308412503935
2024-01-05,Energy,-0.02648131819775083
2024-01-05,Financial Services,-0.0029797242851777256
2024-01-05,Healthcare,0.013983599638776658
2024-01-05,Industrials,-0.008855251865773774
2024-01-05,Real Estate,-0.017843340002383835
2024-01-05,Technology,0.011739173946616027
2024-01-05,Utilities,0.003925382879155463
2024-01-12,Basic Materials,-0.02076595986741733
2024-01-12,Communication Services,0.011244697631778997
2024-01-12,Consumer Cyclical,-0.0025431792549755585
2024-01-12,Consumer Defensive,-0.0007808426839622333
2024-01-12,Energy,-0.019196501986417144
2024-01-12,Financial Services,-0.013256071516903969
2024-01-12,Healthcare,-0.00037421546810064506
2024-01-12,Industrials,-0.010302579728185345
2024-01-12,Real Estate,-0.0023740723011234995
2024-01-12,Technology,0.027722688804476318
2024-01-12,Utilities,-0.026294748609514574
2024-01-19,Basic Materials,-2.6195195623474873e-06
2024-01-19,Communication Services,0.03247226126937125
2024-01-19,Consumer Cyclical,-0.002939646178048621
2024-01-19,Consumer Defensive,-0.0020274964288515243
2024-01-19,Energy,-0.003143828977977175
2024-01-19,Financial Services,0.019730450776441505
2024-01-19,Healthcare,0.0031939264821801744
2024-01-19,Industrials,0.017515244606554736
2024-01-19,Real Estate,-0.01720564535110752
2024-01-19,Technology,0.05039646662509469
2024-01-19,Utilities,-0.026219603863395575
2024-01-26,Basic Materials,0.008834455564277486
2024-01-26,Communication Services,0.03456882567914773
2024-01-26,Consumer Cyclical,0.0015616655546375165
2024-01-26,Consumer Defensive,0.013600118686779239
2024-01-26,Energy,0.043481841087516626
2024-01-26,Financial Services,0.030272273569905937
2024-01-26,Healthcare,0.005379155442353433
2024-01-26,Industrials,0.010414954178312024
2024-01-26,Real Estate,-0.006307551449281908
2024-01-26,Technology,0.0035911455241958877
2024-01-26,Utilities,0.01639803782880995
2024-02-02,Basic Materials,-0.009762401782216509
2024-02-02,Communication Services,0.0019456058901051346
2024-02-02,Consumer Cyclical,0.0031679383715839614
2024-02-02,Consumer Defensive,0.007442672311537467
2024-02-02,Energy,-0.017898620189112133
2024-02-02,Financial Services,-0.009142724055758692
2024-02-02,Healthcare,0.02492830133196517
2024-02-02,Industrials,0.014994786961537696
2024-02-02,Real Estate,-0.007406418941656374
2024-02-02,Technology,0.011858414613142666
2024-02-02,Utilities,-0.010616490600745666
2024-02-09,Basic Materials,-0.003393625832263123
2024-02-09,Communication Services,0.004092567460134637
2024-02-09,Consumer Cyclical,0.004302825293070482
2024-02-09,Consumer Defensive,-0.012590009367414884
2024-02-09,Energy,-0.00030632981421706133
2024-02-09,Financial Services,-0.0015571714724962752
2024-02-09,Healthcare,-0.007494668665243028
2024-02-09,Industrials,0.0013239524515350118
2024-02-09,Real Estate,-0.012223761851526356
2024-02-09,Technology,0.022187539313162478
2024-02-09,Utilities,-0.005982672348574709
2024-02-16,Basic Materials,0.026133948973123773
2024-02-16,Communication Services,-0.002182086913784907
2024-02-16,Consumer Cyclical,0.010725452486523157
2024-02-16,Consumer Defensive,0.016718862161309963
2024-02-16,Energy,0.014898979462170116
2024-02-16,Financial Services,0.02073706878454227
2024-02-16,Healthcare,0.013040437441850388
2024-02-16,Industrials,0.011353172290922713
2024-02-16,Real Estate,0.020161559780765063
2024-02-16,Technology,-0.011885232510673485
2024-02-16,Utilities,0.01788915540436625
2024-02-23,Basic Materials,0.011516291084539616
2024-02-23,Communication Services,0.001427474307152299
2024-02-23,Consumer Cyclical,0.02689401932286035
2024-02-23,Consumer Defensive,0.008166435362047603
2024-02-23,Energy,0.02024913340391327
2024-02-23,Financial Services,0.016882261561768128
2024-02-23,Healthcare,0.013422800141490188
2024-02-23,Industrials,0.022251976764723666
2024-02-23,Real Estate,-0.00028059363780320856
2024-02-23,Technology,0.03618479324481403
2024-02-23,Utilities,0.008971215327535871
2024-03-01,Basic Materials,0.0150523648996176
2024-03-01,Communication Services,-0.018844071544400032
2024-03-01,Consumer Cyclical,-0.011842178903817615
2024-03-01,Consumer Defensive,0.0017300846500007598
2024-03-01,Energy,0.012961637454109514
2024-03-01,Financial Services,0.009042085413608689
2024-03-01,Healthcare,-0.007365260422692916
2024-03-01,Industrials,0.009257461044312486
2024-03-01,Real Estate,0.027653910425497297
2024-03-01,Technology,0.0162545997764821
2024-03-01,Utilities,0.028894245062298648
2024-03-08,Basic Materials,0.028543094354154624
2024-03-08,Communication Services,0.026877550834179167
2024-03-08,Consumer Cyclical,0.004154902485235153
2024-03-08,Consumer Defensive,0.019539129250408203
2024-03-08,Energy,0.021678604674209744
2024-03-08,Financial Services,0.011822117474108914
2024-03-08,Healthcare,0.012829405101865218
2024-03-08,Industrials,0.010872779952910335
2024-03-08,Real Estate,0.007561626639675302
2024-03-08,Technology,0.02451432841272917
2024-03-08,Utilities,0.020719641351462693
2024-03-15,Basic Materials,0.011183918451615118
2024-03-15,Communication Services,0.024722217119100862
2024-03-15,Consumer Cyclical,-0.0023482258907173304
2024-03-15,Consumer Defensive,0.0034147940757914765
2024-03-15,Energy,0.04213841697908956
2024-03-15,Financial Services,0.006692777376782212
2024-03-15,Healthcare,-0.006752813561505576
2024-03-15,Industrials,0.013123175698791125
2024-03-15,Real Estate,-0.017823597773228627
2024-03-15,Technology,-0.020457542043576173
2024-03-15,Utilities,0.009898302383312482
2024-03-22,Basic Materials,0.006771203372319442
2024-03-22,Communication Services,0.014805745437427312
2024-03-22,Consumer Cyclical,0.014149978445872477
2024-03-22,Consumer Defensive,-0.0060753096846427445
2024-03-22,Energy,0.005379499372923883
2024-03-22,Financial Services,0.010738818604358543
2024-03-22,Healthcare,-0.0003460308921632793
2024-03-22,Industrials,0.010690894994253925
2024-03-22,Real Estate,-0.01195463202008162
2024-03-22,Technology,0.018113076543442647
2024-03-22,Utilities,0.0012418036445190827
2024-03-29,Basic Materials,0.01957581019813853
2024-03-29,Communication Services,0.014573352938981437
2024-03-29,Consumer Cyclical,-0.015138780246643894
2024-03-29,Consumer Defensive,0.0005504670953401587
2024-03-29,Energy,0.03946779570823092
2024-03-29,Financial Services,0.007381952810696153
2024-03-29,Healthcare,-0.008079114609736511
2024-03-29,Industrials,0.005214520248481825
2024-03-29,Real Estate,0.0030125783138860453
2024-03-29,Technology,-0.006706328380005351
2024-03-29,Utilities,0.03124973698272856
2024-04-05,Basic Materials,0.015841509800321726
2024-04-05,Communication Services,0.009903402550908947
2024-04-05,Consumer Cyclical,0.00728385671501113
2024-04-05,Consumer Defensive,-0.008859132936308538
2024-04-05,Energy,0.009983974755303385
2024-04-05,Financial Services,-0.004506030392086602
2024-04-05,Healthcare,-0.008651854689591863
2024-04-05,Industrials,0.006177061620605784
2024-04-05,Real Estate,0.020441664333211283
2024-04-05,Technology,-0.003441674234431347
2024-04-05,Utilities,0.015055804681357289
2024-04-12,Basic Materials,-0.045655349445835776
2024-04-12,Communication Services,-0.02166394831344938
2024-04-12,Consumer Cyclical,-0.050858909226993244
2024-04-12,Consumer Defensive,-0.018316416971053608
2024-04-12,Energy,-0.0333460952202436
2024-04-12,Financial Services,-0.04555152863937375
2024-04-12,Healthcare,-0.034094327637903675
2024-04-12,Industrials,-0.01996381051070486
2024-04-12,Real Estate,-0.07949214398839811
2024-04-12,Technology,-0.01857540874726688
2024-04-12,Utilities,-0.048649726085438126
2024-04-19,Basic Materials,-0.008678096023735876
2024-04-19,Communication Services,0.007939712140758622
2024-04-19,Consumer Cyclical,-0.008511264724827744
2024-04-19,Consumer Defensive,0.029684635627784936
2024-04-19,Energy,0.016293831468257018
2024-04-19,Financial Services,0.03898064299717628
2024-04-19,Healthcare,0.017261710182177484
2024-04-19,Industrials,0.01182750198211981
2024-04-19,Real Estate,0.014859183525258206
2024-04-19,Technology,-0.0355205507726892
2024-04-19,Utilities,0.04298437112267663
2024-04-26,Basic Materials,0.011306196997732249
2024-04-26,Communication Services,-0.026542985865350806
2024-04-26,Consumer Cyclical,0.030267914817874966
2024-04-26,Consumer Defensive,0.003387698730190853
2024-04-26,Energy,-0.025488727414909387
2024-04-26,Financial Services,-0.01955481925845176
2024-04-26,Healthcare,-0.006908169490758629
2024-04-26,Industrials,-0.0039408634024522835
2024-04-26,Real Estate,-0.005619645166575295
2024-04-26,Technology,0.010875796759080791
2024-04-26,Utilities,0.012671814442284409
2024-05-03,Basic Materials,0.028646376740871272
2024-05-03,Communication Services,0.049587474091953285
2024-05-03,Consumer Cyclical,0.006664299781647314
2024-05-03,Consumer Defensive,0.018177502729685248
2024-05-03,Energy,-0.0020665786881179544
2024-05-03,Financial Services,0.02202077473476127
2024-05-03,Healthcare,0.013886234670319237
2024-05-03,Industrials,0.024653959345596888
2024-05-03,Real Estate,0.03201206862638896
2024-05-03,Technology,0.03499363936112818
2024-05-03,Utilities,0.03996280050207763
2024-05-10,Basic Materials,0.009223747621198918
2024-05-10,Communication Services,0.0042802380247229455
2024-05-10,Consumer Cyclical,0.002931545836204433
2024-05-10,Consumer Defensive,0.007021307778978552
2024-05-10,Energy,0.004403577208206773
2024-05-10,Financial Services,0.01716546289443726
2024-05-10,Healthcare,0.009828876453569581
2024-05-10,Industrials,0.009532102881606136
2024-05-10,Real Estate,0.020115196104916366
2024-05-10,Technology,0.01788348744233242
2024-05-10,Utilities,0.030417006434774713
2024-05-17,Basic Materials,0.005866386800135613
2024-05-17,Communication Services,0.01875288832301013
2024-05-17,Consumer Cyclical,0.00400865742943983
2024-05-17,Consumer Defensive,0.0147670204111226
2024-05-17,Energy,0.006610496216270212
2024-05-17,Financial Services,0.008570977300589307
2024-05-17,Healthcare,0.01251574095753685
2024-05-17,Industrials,-0.0012820135264593985
2024-05-17,Real Estate,0.010199235007435033
2024-05-17,Technology,0.03077019952914422
2024-05-17,Utilities,0.01573856143704685
2024-05-24,Basic Materials,-0.01773839662715636
2024-05-24,Communication Services,0.003455230059765787
2024-05-24,Consumer Cyclical,-0.020675640034224438
2024-05-24,Consumer Defensive,-0.018472539571594965
2024-05-24,Energy,-0.013407308058716158
2024-05-24,Financial Services,-0.022594001113860184
2024-05-24,Healthcare,-0.02359416029327252
2024-05-24,Industrials,-0.010233116173388014
2024-05-24,Real Estate,-0.0338426902115524
2024-05-24,Technology,0.02143272204116924
2024-05-24,Utilities,-0.016163342992931762
2024-05-31,Basic Materials,-0.014670422789732719
2024-05-31,Communication Services,-0.0008302930923525337
2024-05-31,Consumer Cyclical,0.006531625482077822
2024-05-31,Consumer Defensive,0.018935057661886075
2024-05-31,Energy,-0.027024725420857196
2024-05-31,Financial Services,-0.0009442680002172486
2024-05-31,Healthcare,0.019819541224319243
2024-05-31,Industrials,-0.009791160741046639
2024-05-31,Real Estate,0.029954572693548814
2024-05-31,Technology,-0.021406364602580503
2024-05-31,Utilities,0.012411412446468437
2024-06-07,Basic Materials,-0.006832843643185734
2024-06-07,Communication Services,0.018416641661769324
2024-06-07,Consumer Cyclical,0.00723901240736259
2024-06-07,Consumer Defensive,-0.007782247288862331
2024-06-07,Energy,0.012417611924028635
2024-06-07,Financial Services,-0.008404804333438353
2024-06-07,Healthcare,0.009232294514908264
2024-06-07,Industrials,-0.00487037546394704
2024-06-07,Real Estate,-0.004647718015974896
2024-06-07,Technology,0.0446541864614178
2024-06-07,Utilities,-0.03616619584481218
2024-06-14,Basic Materials,-0.0009232147343335899
2024-06-14,Communication Services,-0.0062312351279170605
2024-06-14,Consumer Cyclical,0.02125579402338371
2024-06-14,Consumer Defensive,-0.0013562890654311567
2024-06-14,Energy,-0.01751671102205052
2024-06-14,Financial Services,0.011932367742042165
2024-06-14,Healthcare,-0.002034454087794854
2024-06-14,Industrials,0.006713074452016072
2024-06-14,Real Estate,0.007759151184381177
2024-06-14,Technology,0.0672738930507967
2024-06-14,Utilities,-0.007862792279925323
2024-06-21,Basic Materials,-0.004641591894867179
2024-06-21,Communication Services,0.030885921933977795
2024-06-21,Consumer Cyclical,0.0033461402992538527
2024-06-21,Consumer Defensive,0.0051504778002276295
2024-06-21,Energy,0.03610736527712352
2024-06-21,Financial Services,0.002750503297645113
2024-06-21,Healthcare,0.010114293812191573
2024-06-21,Industrials,-0.005395607025460236
2024-06-21,Real Estate,-0.004637424467785696
2024-06-21,Technology,-0.029360829327591813
2024-06-21,Utilities,0.005662413843979003
2024-06-28,Basic Materials,-0.010591242350668393
2024-06-28,Communication Services,0.0023146137310172564
2024-06-28,Consumer Cyclical,0.027691907219107
2024-06-28,Consumer Defensive,-0.007490767778350459
2024-06-28,Energy,-0.004566610132094921
2024-06-28,Financial Services,0.011080260777467557
2024-06-28,Healthcare,-0.018233377794986697
2024-06-28,Industrials,-0.0045571562171617406
2024-06-28,Real Estate,0.011566610215393777
2024-06-28,Technology,0.018723520154506196
2024-06-28,Utilities,-0.01629838548194428
2024-07-05,Basic Materials,0.00816535849149843
2024-07-05,Communication Services,0.017793579977658413
2024-07-05,Consumer Cyclical,0.01895117392327131
2024-07-05,Consumer Defensive,0.006574407771475195
2024-07-05,Energy,-0.023235363469892648
2024-07-05,Financial Services,0.0013589858672434522
2024-07-05,Healthcare,0.0033464125487836583
2024-07-05,Industrials,-0.00196354673203156
2024-07-05,Real Estate,0.005760170817948302
2024-07-05,Technology,0.025539951874260742
2024-07-05,Utilities,0.012563224550644705
2024-07-12,Basic Materials,0.05104108101027785
2024-07-12,Communication Services,-0.02551432774826367
2024-07-12,Consumer Cyclical,0.026310125550434153
2024-07-12,Consumer Defensive,0.010382906312206282
2024-07-12,Energy,0.03616885866960327
2024-07-12,Financial Services,0.040290134888814715
2024-07-12,Healthcare,0.02895873368492239
2024-07-12,Industrials,0.05433323189759577
2024-07-12,Real Estate,0.050850283763723865
2024-07-12,Technology,0.001400297674179394
2024-07-12,Utilities,0.02652502708803446
2024-07-19,Basic Materials,-0.01607312661686094
2024-07-19,Communication Services,-0.014413202526496485
2024-07-19,Consumer Cyclical,-0.02643676086337304
2024-07-19,Consumer Defensive,0.004350674172946507
2024-07-19,Energy,-0.017810028345752817
2024-07-19,Financial Services,-0.006512237340394248
2024-07-19,Healthcare,-0.0022627325121810705
2024-07-19,Industrials,-0.015027697863926784
2024-07-19,Real Estate,0.010151970916110219
2024-07-19,Technology,-0.03702400953276403
2024-07-19,Utilities,-0.009973933959146905
2024-07-26,Basic Materials,0.0026025460165877735
2024-07-26,Communication Services,-0.036833055103136385
2024-07-26,Consumer Cyclical,-0.02529542556145712
2024-07-26,Consumer Defensive,0.005751840775989305
2024-07-26,Energy,0.021298134520050853
2024-07-26,Financial Services,0.013030773063688281
2024-07-26,Healthcare,0.01333921451681201
2024-07-26,Industrials,0.010370422342938881
2024-07-26,Real Estate,0.011119914603236402
2024-07-26,Technology,-0.06992860508223996
2024-07-26,Utilities,0.02054805416876472
2024-08-02,Basic Materials,-0.030278978037994224
2024-08-02,Communication Services,-0.02232124473518457
2024-08-02,Consumer Cyclical,-0.05888259105031708
2024-08-02,Consumer Defensive,0.0022570759059573463
2024-08-02,Energy,-0.06332062988129444
2024-08-02,Financial Services,-0.0609725093425517
2024-08-02,Healthcare,-0.014709631010429344
2024-08-02,Industrials,-0.038851781139742324
2024-08-02,Real Estate,0.007841661325603396
2024-08-02,Technology,-0.04846807466790909
2024-08-02,Utilities,0.0022436575237582326
2024-08-09,Basic Materials,0.006804504928247513
2024-08-09,Communication Services,0.03697448847470945
2024-08-09,Consumer Cyclical,0.026446191698399873
2024-08-09,Consumer Defensive,0.010155742778193888
2024-08-09,Energy,0.021796461986317264
2024-08-09,Financial Services,0.024074673109878236
2024-08-09,Healthcare,0.0219342897475519
2024-08-09,Industrials,0.026272588457385827
2024-08-09,Real Estate,0.008989662960159331
2024-08-09,Technology,0.06738680297027752
2024-08-09,Utilities,0.027571710605404483
2024-08-16,Basic Materials,0.02018079332946504
2024-08-16,Communication Services,0.01851942714400642
2024-08-16,Consumer Cyclical,0.039760711424643
2024-08-16,Consumer Defensive,0.02484155658545556
2024-08-16,Energy,-0.0028156294196510154
2024-08-16,Financial Services,0.03133011190413266
2024-08-16,Healthcare,0.020653075534038213
2024-08-16,Industrials,0.018511287349461284
2024-08-16,Real Estate,0.006913580644723085
2024-08-16,Technology,0.048812529934029854
2024-08-16,Utilities,0.007494291424245213
2024-08-23,Basic Materials,0.023209610655015523
2024-08-23,Communication Services,-0.005123846132745992
2024-08-23,Consumer Cyclical,0.006088903888370542
2024-08-23,Consumer Defensive,0.018605164030943606
2024-08-23,Energy,0.021694229868297093
2024-08-23,Financial Services,0.020549928129058866
2024-08-23,Healthcare,0.008166424344475624
2024-08-23,Industrials,0.013183133832184255
2024-08-23,Real Estate,0.030090000911510865
2024-08-23,Technology,-0.007305457915820136
2024-08-23,Utilities,0.012137045413074938
2024-08-30,Basic Materials,-0.013228224834050398
2024-08-30,Communication Services,-0.02793325530270492
2024-08-30,Consumer Cyclical,-0.00756863219691837
2024-08-30,Consumer Defensive,0.004809271477869368
2024-08-30,Energy,-0.013861962851872273
2024-08-30,Financial Services,0.009836970166769982
2024-08-30,Healthcare,0.010040962190294284
2024-08-30,Industrials,-0.003744112767646679
2024-08-30,Real Estate,0.0057380079368230886
2024-08-30,Technology,-0.04832393538591102
2024-08-30,Utilities,0.01714200873371052
2024-09-06,Basic Materials,-0.016932332604106634
2024-09-06,Communication Services,-0.028922653335819337
2024-09-06,Consumer Cyclical,0.011879093802494401
2024-09-06,Consumer Defensive,0.004179149351879084
2024-09-06,Energy,-0.04510517951903544
2024-09-06,Financial Services,-0.024211754030181668
2024-09-06,Healthcare,-0.0065334057193214634
2024-09-06,Industrials,-0.005711435746732493
2024-09-06,Real Estate,0.027909132116411228
2024-09-06,Technology,-0.007280244544760296
2024-09-06,Utilities,-0.0071994728516496555
2024-09-13,Basic Materials,0.03454115182311406
2024-09-13,Communication Services,0.055254275932272875
2024-09-13,Consumer Cyclical,0.03273119595360663
2024-09-13,Consumer Defensive,-0.0018964667939704001
2024-09-13,Energy,0.0312169244092651
2024-09-13,Financial Services,0.022553968914899743
2024-09-13,Healthcare,-0.0001584945333852241
2024-09-13,Industrials,0.033735758931453814
2024-09-13,Real Estate,-7.000366542702567e-05
2024-09-13,Technology,0.045010112910251504
2024-09-13,Utilities,0.031882134061111914
2024-09-20,Basic Materials,0.034330233316188785
2024-09-20,Communication Services,0.02292121127896704
2024-09-20,Consumer Cyclical,0.04264553063299911
2024-09-20,Consumer Defensive,-0.0018284343940065885
2024-09-20,Energy,0.022913375701225133
2024-09-20,Financial Services,0.00034152188424837137
2024-09-20,Healthcare,-0.005671793561839692
2024-09-20,Industrials,0.026313817493289985
2024-09-20,Real Estate,0.007128465713362401
2024-09-20,Technology,0.03254729132910091
2024-09-20,Utilities,0.029253424926158917
2024-09-27,Basic Materials,0.003073813426545613
2024-09-27,Communication Services,0.019350372315933246
2024-09-27,Consumer Cyclical,-0.0011488590539056967
2024-09-27,Consumer Defensive,-0.0019927967056737137
2024-09-27,Energy,0.008631861912984368
2024-09-27,Financial Services,0.001573069871529908
2024-09-27,Healthcare,-0.0038179004042875565
2024-09-27,Industrials,0.008784452937564252
2024-09-27,Real Estate,-0.009674267015101623
2024-09-27,Technology,-0.013380573245010446
2024-09-27,Utilities,0.01927400530736049
2024-10-04,Basic Materials,-0.011493525470754495
2024-10-04,Communication Services,-0.0011483336138807386
2024-10-04,Consumer Cyclical,-0.011648470319703117
2024-10-04,Consumer Defensive,-0.01809453498370616
2024-10-04,Energy,0.017499157093582993
2024-10-04,Financial Services,0.005528879243266446
2024-10-04,Healthcare,-0.00965350432147623
2024-10-04,Industrials,0.0006007725046226873
2024-10-04,Real Estate,-0.022155907557089568
2024-10-04,Technology,0.03696725307892037
2024-10-04,Utilities,-0.0112180211900515
2024-10-11,Basic Materials,0.02065793377473343
2024-10-11,Communication Services,0.0016441363965457722
2024-10-11,Consumer Cyclical,0.0011853927709464204
2024-10-11,Consumer Defensive,0.016832375063842737
2024-10-11,Energy,-0.011406266207688025
2024-10-11,Financial Services,0.036565532129622075
2024-10-11,Healthcare,0.009966104241614752
2024-10-11,Industrials,0.01580219425247059
2024-10-11,Real Estate,0.020892889297023418
2024-10-11,Technology,0.006734421535638987
2024-10-11,Utilities,0.00664839428977428
2024-10-18,Basic Materials,0.0030465580819781513
2024-10-18,Communication Services,0.0043708210581620876
2024-10-18,Consumer Cyclical,-0.002283776144013338
2024-10-18,Consumer Defensive,-0.00024816765272395733
2024-10-18,Energy,0.00471572993340877
2024-10-18,Financial Services,0.00907442334220629
2024-10-18,Healthcare,-0.009909796225329323
2024-10-18,Industrials,-0.004395149027257499
2024-10-18,Real Estate,-0.0054495130299924985
2024-10-18,Technology,0.014168765784385114
2024-10-18,Utilities,0.011950813356605694
2024-10-25,Basic Materials,-0.032871464920563066
2024-10-25,Communication Services,0.01789043573083825
2024-10-25,Consumer Cyclical,0.019660154879619966
2024-10-25,Consumer Defensive,-0.018280818312229056
2024-10-25,Energy,-0.025318816381364326
2024-10-25,Financial Services,-0.0043303924696219045
2024-10-25,Healthcare,-0.01901393967754662
2024-10-25,Industrials,-0.010225071265498514
2024-10-25,Real Estate,0.0015254486019853947
2024-10-25,Technology,0.0036621445570005655
2024-10-25,Utilities,-0.02727321399927476
2024-11-01,Basic Materials,-0.005679311820922176
